,code,score,ra,dec,einstein_radius,F115W_lens_magnitude_ab,F150W_lens_magnitude_ab,F277W_lens_magnitude_ab,F444W_lens_magnitude_ab,F115W_lensed_source_magnitude_ab,F150W_lensed_source_magnitude_ab,F277W_lensed_source_magnitude_ab,F444W_lensed_source_magnitude_ab,F115W_source_magnitude_ab,F150W_source_magnitude_ab,F277W_source_magnitude_ab,F444W_source_magnitude_ab,F115W_magnification,F150W_magnification,F277W_magnification,F444W_magnification
83,COSJ100151+022347,S06,150.46465026475857,2.3964790088219052,0.38749796840008494,25.31254841224271,24.599649377129367,20.797696251277724,19.89209960333165,inf,inf,24.2307060523766,23.884456733649447,inf,inf,23.884118307167032,23.435074414393718,nan,nan,5.12787735769083,3.9528506731754
84,COSJ095926+020304,S06,149.86249889367753,2.051265091812156,0.33114691173794486,21.99143921732927,21.64525756251725,19.62169226329482,19.52518049578179,22.3572677129889,22.137921812875746,22.02102571735257,21.886134991216295,23.801185920785816,23.3215903007926,21.79258680711794,21.325725958186595,2.5319162653644365,2.831073294768346,3.0395760415203568,3.138863598996099
85,COSJ100120+022435,S06,150.3339428497618,2.4099611414929933,0.8561612186251601,,22.734833568250885,19.62730941947705,19.156679374254995,,24.17306386519671,23.905210897562444,24.34594533814726,,26.071839181589773,24.57233739686006,24.584170148330216,,2.6389059629227813,2.8508574492947303,2.8491473060320294
86,COSJ100013+022949,S06,150.0543066526937,2.4970790590208085,0.32909799240239596,23.203336593732317,22.70171609889783,20.404349195576515,20.07872528025598,24.588989460444097,23.842724688848037,23.63978700764591,23.332386741218016,26.06704024528024,24.919977424475462,23.38343945985274,23.06388382075373,2.6086684365305577,2.7826197447973926,5.936486745221044,5.081907579941025
87,COSJ100002+015914,S06,150.01065160267606,1.9873378276420202,0.7126218782921416,22.218113566635257,21.77331307288857,19.71572833164244,19.497627042298763,22.700939846727245,22.6362174367776,22.449498912515846,22.464594629228223,23.919957508759254,23.28411313438248,22.769424730612094,22.488059772772203,5.743390254729427,5.348883654460472,5.55672257889066,5.253849550066167
88,COSJ095932+021750,S06,149.8851410470586,2.29749975838387,0.8609764547038032,20.073082357640207,19.690312979931786,17.47139164534243,17.809536546687387,inf,24.004819075648747,23.907339613730425,23.9028238926656,inf,26.33280771836586,25.05974213942597,24.48954157102704,nan,2.9858325587941175,4.756171249634828,4.385918806879196
89,COSJ100023+021652,S06,150.0979868443229,2.281363003557188,0.991910000083046,19.315225457451035,18.740842725593524,16.338544720309123,16.958025393429097,21.476215328391554,21.251336326085767,20.999748521101978,21.15313345550625,23.672989775277998,23.316250712693613,22.12130877426896,21.879757333597176,1.9682480701512604,1.7008342606670495,1.856748891316431,1.9185563681174411
90,COSJ100114+020211,S06,150.31134856824232,2.036662433063599,0.32652067485123537,19.15140934861508,18.829296999012904,17.050092363172507,17.738033721445845,21.554863434181634,21.325027654613024,20.801446495365216,20.724189837639038,22.409893347881074,21.9598540262613,20.535982123056698,20.716432367035196,1.670777900838673,1.8472407811577625,1.956560601766064,2.196470629797691
91,COSJ100046+021906,S06,150.19251438178796,2.3183473691768337,0.3742315781115172,21.90606420790822,21.70654266124088,19.658624748496756,19.430778815145977,23.646019566024698,23.258343064025762,22.919770181839226,22.47176509431764,25.460513775345007,23.477463992077233,22.65698550353783,22.249477419870416,1.7943294249094646,2.245277487037902,2.6147073046527707,2.521988281262932
92,COSJ100040+015213,S06,150.16978622295963,1.8704774819251107,0.6798264482829105,20.409974534974236,19.815231578558276,17.285518874517784,17.50453587392024,22.04822070779821,21.785152095840093,21.446659345946244,21.542450273946276,23.246153306725077,22.210104424662692,21.516828741950913,21.396976084001842,5.016227755771597,4.490414154427036,4.491322021609464,3.99705896730763
93,COSJ100140+020632,S06,150.41998585078008,2.108970188910258,0.6730365086772607,17.48561770493227,17.24867291360428,15.409694682238795,16.1247030851462,20.11461329709772,19.63061504798158,19.59941439279584,19.904376061620525,22.213476669144043,21.501217547639328,20.117812226110672,20.438753076085483,2.555964211031486,2.954232968066231,3.6178895756734004,3.500648549604252
94,COSJ100122+022144,S06,150.34354218496426,2.36243050307129,0.32933245855927246,22.87461627184441,22.29413235345222,19.793829016778037,19.345394836419903,24.014225160081814,23.595153526436714,23.549456153710153,23.50390529226312,23.85446295905401,23.380345154032366,22.980614176481488,22.55397069675149,1.9893802624339716,2.1636218151576694,2.6268355278849325,2.8973003126346577
95,COSJ100025+022001,S06,150.1061925922195,2.333773078044581,0.6766983125845926,21.06578300728733,20.85281057895043,18.844662870884584,19.241567678705355,24.03385467799058,24.179555910430906,24.376837130982445,24.18827201418284,24.091420694643816,23.858848745922742,23.8258004767681,23.736232902106313,3.4827870866192803,3.543892814041009,2.8367314896860925,2.907461236964822
96,COSJ095956+022539,S06,149.98701298402284,2.4277284818504925,0.35039152483908476,21.620688490062697,21.056455248795316,18.889016328289422,19.515963651030756,23.293674086839868,23.466472927621975,23.57400751140441,24.02477100833059,24.89209292763651,24.574373106226435,23.344527902658573,23.7035417118883,2.1924606016591937,1.8081305202296953,4.533838584272356,4.554517386122746
97,COSJ095942+023350,S06,149.92588481552306,2.564035208126881,,,,,,,,,,,,,,,,,
98,COSJ095916+021850,S06,149.82073307215583,2.3139493436122414,0.27499571531899647,22.66494661207749,22.421517217016106,20.58110207636095,20.69583988112813,23.628360894970406,23.339053595365048,23.922144500786438,23.834274740352456,23.54210179481738,23.492320226399315,23.88923767606973,24.170988220221716,2.840925888385646,2.4527777449524684,3.563556465700527,3.507777216142968
99,COSJ100151+022105,S06,150.46292764722673,2.351428595820929,0.7366479319602729,22.051486014172593,21.909091751610134,20.06438863241896,20.27303918156168,24.37059076499439,23.939422118947363,24.12718431682693,24.637183169789544,24.56184060237959,23.745273392008745,22.929956123445074,24.050949949986503,3.361696245305967,2.829730658305319,3.7600291138895563,3.403910532466926
100,COSJ100132+022807,S06,150.38718982158503,2.4687702211455793,0.37437207762547703,18.57138740025829,18.192763722239576,16.589048403023444,17.366657201851297,21.144474421152815,20.812818177264447,20.997253614516644,22.29591406409058,22.122786992169466,21.617000429454258,20.57200593326513,23.08447398058736,1.8316503117480731,1.9125274421739367,1.8660691888391443,1.8560880987126687
101,COSJ100119+015027,S06,150.33190317764593,1.8408850952008682,0.5302296862823033,21.430203521600426,20.78783389752251,18.088885770643948,17.661078591066442,inf,23.545752911105758,22.989367146244707,22.575933206449953,inf,25.992076696442552,23.621535997338302,23.04590196978514,nan,3.268962718243075,4.12802852616896,4.8341788986945895
102,COSJ095946+015320,S06,149.94229065081427,1.8891422659262076,0.21022032691370268,22.2090564151531,21.82420474679168,19.37470570145976,19.347637738575607,24.274049448492846,23.667909701277537,23.422824265899074,23.535543832959085,25.123296706338014,24.200304056439972,22.704344680141055,23.658943911028935,1.3082405088498013,1.7080800185233074,1.6284639652205652,2.214854273439352
103,COSJ095945+023214,S06,149.9392549676715,2.5374804003684437,0.688554984480332,22.564485653919263,22.1858133160583,20.258108594007613,20.93016821173842,24.002045593606855,23.652090042954615,24.130929896835553,24.512574415588407,24.150212785305726,24.295640328847004,23.86316106864569,23.98181930320624,3.493000238048276,2.8670032791977813,3.596296368192753,3.358851182515445
104,COSJ095905+021026,S06,149.77186085976328,2.1741200279319033,0.6470290869726196,22.20396203112212,21.756159718940737,19.576168905524217,19.433526786713223,23.700781815031313,23.278426332325605,23.683827045755397,23.84104334601973,25.757087546883536,24.98939444411562,24.430512410561466,23.873483351924463,3.9229514450845095,2.305260513436559,5.695918289989592,3.9501279438460437
105,COSJ100205+021910,S06,150.52456085080863,2.3194789259197197,0.29379934088089193,21.99273161707995,21.763774030476984,19.867036977872964,20.032984145355478,25.552697199704493,24.41925493073193,24.721821155865953,24.945083475875418,24.651814701278933,24.705449821043917,23.647372486576455,24.27568853851336,2.000937032332454,1.8051100327468144,2.014508749545952,2.0901052634783075
106,COSJ100101+020814,S06,150.25795650543728,2.1374323567789117,0.77183026561202,19.35379219941067,18.942067569076016,16.89056342567814,17.51426112480467,23.769528663936903,23.11149100510829,24.44371994257618,24.231130685422787,26.326341643679353,25.35418045930335,24.69609563208054,24.165836431984985,2.4651352874565386,3.0158187448213196,3.8905529036444833,3.3738330209147134
107,COSJ100016+022827,S06,150.06830635549497,2.474388759989146,1.2684080300074803,19.361314442823666,18.960101424786878,16.770229485200254,17.338353656868183,22.916100310785442,22.722561274079478,22.99820563500977,23.44983683843761,25.35372167976007,25.108199882455363,23.535277241382623,24.319106118851582,3.770477063474923,3.1115678970980043,4.674841291089759,5.876992759422067
108,COSJ095953+022126,S06,149.97383303258644,2.3573764976514973,1.5653706750104237,21.624154957388292,20.86969257301675,18.511477876104355,18.25483823859914,23.92793043481689,23.0211117037503,22.76945047170105,22.85888423253335,25.854174082521627,24.26222834305127,21.920051959663652,22.112651143971167,9.453401073221022,8.486086573938833,9.841618627254583,9.094914667025758
109,COSJ095941+020532,S06,149.92170210980586,2.092472686451333,0.38314086276437603,22.3037489350854,22.089119237211264,20.206821029349058,20.737331024241428,23.61721585032039,23.621248004583258,23.702044972464915,24.420255257883568,25.364509518585724,24.561936690203048,24.279748957067035,24.965106307324508,3.169968147961855,2.697155757590532,4.298618045152033,4.844131651275275
110,COSJ095930+022026,S06,149.87779065507672,2.3406881864802433,0.45363777254616194,21.54969715137519,21.365318550595,19.37288262085458,19.75788188760194,22.82651856987586,23.309104755817717,23.199850054628122,23.503172166282482,23.47447489234756,23.697869595920217,22.94840896468756,23.859019386611987,3.94262369844006,6.032684432251567,6.512979005402061,6.208378512324693
111,COSJ100158+022406,S06,150.4938997416819,2.4017221873788155,0.47599631149914245,22.786468038622367,22.56049706622404,20.624341596639283,20.53501793828498,23.606747316875765,23.634808359833837,23.911164834711574,23.81813049038979,24.83299251437808,25.083370104372317,23.79947933742459,23.648997362764646,4.02512053467138,4.21901830545003,5.84093193712897,5.359312775044805
112,COSJ100055+022059,S06,150.23211114941017,2.349762473229178,0.45730503384574944,22.506786912029014,22.308025762958433,20.54523958940134,20.4804621493581,24.417350944229504,24.643631517297486,24.76224274479273,25.73382964886005,24.63108480003804,23.65406940591135,24.12485826556819,25.323390797771115,1.6587836695621225,1.677474166802978,1.721035401572056,1.6297222546555823
113,COSJ100037+020928,S06,150.15610430710234,2.157867471959916,0.438577037472295,20.655983462661315,20.29235800100847,18.11422544765697,18.50487836364917,21.407948197919158,21.139152992413106,20.86017682630185,21.61663893695559,22.357398831538347,22.314503655754446,20.455539178276847,21.698890362707928,3.727012176022308,3.4860717745967764,4.1834215211664745,4.646007248541118
114,COSJ100028+021600,S06,150.11770891695673,2.266757644895458,0.7708634129173116,19.129566566095356,18.575431794103803,16.436755582833225,16.941437812869218,20.78253415418022,20.700728790275825,20.213482917388973,20.606735951955905,22.289807547773478,22.28570269489478,20.203269574794472,20.573169009790796,6.181401030323634,6.644217280138855,6.913267067147905,7.078245694699496
115,COSJ095852+020258,S06,149.71875018735022,2.0496427170266505,0.4466504330386886,21.845188313229656,21.820275356569915,20.04555705880302,20.15935448656458,23.69234012485194,23.4951490212607,23.749830733612608,23.665814670752525,25.16942655767309,24.231018270041154,22.39417579004024,22.961879718473053,3.8925229253668046,3.9859721918137914,4.33501145087387,3.5132656646993667
116,COSJ095950+023727,S05,149.96140177094333,2.6244432615171216,0.3947556186671376,21.985708610407475,21.92587642427094,20.132400476630945,20.62576363060548,24.777997568028795,23.867987025458078,23.845434445192904,24.109257519429693,27.138566865279927,24.890211677109594,24.0638177779171,24.19238125856515,2.685480242819442,1.9599092664239584,2.7133156100134403,2.4199513479137185
117,COSJ095928+022948,S05,149.86922421000332,2.496898870533847,0.6735867722868257,18.998571147309228,18.578274637310535,16.389134673100045,16.7631280966999,22.156971939818934,22.07423466036668,22.158318734180142,22.85645719662048,23.8883166206672,23.93198765988817,22.867751135278418,23.60474651965435,1.7518403485608114,1.7589258570847857,1.7641830140842378,1.727913483333943
118,COSJ100129+020455,S05,150.37260335950168,2.0819547417161304,0.5048359166047404,21.896421405556463,21.5833499437405,19.051213719267665,18.944266140880075,23.267389751152802,22.80559821215223,23.703163790130386,23.802585540060257,25.342966087860667,24.645410795008985,23.555362198214812,23.872348261050284,2.4709382008989076,2.829260844878647,3.904707206450565,5.538970258262833
119,COSJ100104+015548,S05,150.27067642728784,1.9300632709931311,0.5744637937215114,21.738860650710443,21.68178892756031,19.85080883181115,20.147882961172186,23.343619424683936,23.267661667831675,23.33959936748457,23.94089657142021,24.610149197810138,24.61709382942953,24.128903496384797,24.161507733957702,3.8181455852920387,4.064866848324777,4.8787301397848335,4.958962756126762
120,COSJ095931+022946,S05,149.88042659183714,2.4963154481741885,0.495347355172587,22.11065391722891,21.303195888642026,18.510728351724275,18.425217198254458,23.613696747293112,23.304786170485325,24.045782463473795,24.288465352639243,25.448324453778742,24.672169181781126,24.67069092150426,24.39929036578743,2.3129417714213947,2.191030285258612,2.1687595663823713,2.5063928206124615
121,COSJ100131+022553,S05,150.3796585159143,2.4313959164234555,0.4447925536573982,20.58808458265816,20.133744241650856,17.614898580299915,17.8809313693249,22.021967374426858,21.521965721455647,21.268533427134994,21.308343748073597,24.04632975723272,23.3037186451369,21.373542856005237,21.535580093939203,3.173698350479812,2.774324829227567,2.7764039772471754,2.5435398792064037
122,COSJ100131+022056,S05,150.38009020118756,2.3489970428162135,0.48197404033902025,22.514366988455482,22.359246143196277,20.02285256162123,20.42112527025206,23.97347789302564,23.909615756603795,inf,inf,25.312454631704625,25.020173664681057,inf,inf,3.8932838766639843,3.2461617063227535,nan,nan
123,COSJ100131+015748,S05,150.38130822114445,1.9635022338770423,1.1051266561270234,22.313340804586375,21.891075875350587,19.6210046853734,19.268430706010857,23.296927391726054,22.594245021822736,22.979802919722367,22.837087215984866,25.03563015604622,24.198700787270596,22.674420080094954,23.122739444215455,6.040965067868665,4.027923702206175,7.2337749402381935,6.735817656549224
124,COSJ100130+022214,S05,150.37549779060112,2.370832134638404,0,17.496380886338578,17.124269383425133,15.838233957420606,16.50545511171252,21.041991030240652,20.97221582616579,21.223420888256143,21.076688506256083,22.32561214821157,22.60675845655884,21.75044903152946,21.236510158468498,1.0968471589847997,1.100039799395589,1.14248902011982,1.2650233410953704
125,COSJ100004+022641,S05,150.01911520439384,2.444798937654334,0.649669083675979,20.26772075785639,19.965706747138015,18.27952152552026,19.03109528593486,22.74217017230864,22.541779671301217,23.328851260310675,23.45596818397671,25.11654002510646,24.67517829564169,24.013622219433543,23.849186631503287,2.6401910200298495,2.455555395706751,2.2834427391473233,2.5656412646309126
126,COSJ095949+020321,S05,149.95665987216543,2.0559596602207004,0.6443245414863878,21.60824280435213,21.487574127890326,19.679417698936692,20.113770996670922,23.27210020641611,23.37262777675726,23.225352968605353,23.852411871234725,24.914725519006947,25.163666700373795,23.37295367287074,24.085579240663787,2.8906450514733213,3.7833123061497163,4.784959810012896,4.543438744777636
127,COSJ095858+020529,S05,149.74401391702685,2.091401387634469,1.2498203712053901,19.70576648927875,19.091239831878838,17.030084763216784,17.491753137759343,21.865329709534585,21.68971903402837,21.54956873363776,22.233871550935167,22.889249667980227,24.054179992395476,22.24510895444522,21.93060541635416,1.0196524581480733,1.8648053973927925,1.9313697323843777,2.249745556248424
128,COSJ100155+021506,S05,150.48005101477645,2.2517514595494434,0.3846533590064119,23.2023055876839,22.438413328239683,20.04016724888065,19.93527269282889,23.013241369572913,22.94972242969342,22.696090980784362,22.55199864491068,23.370655893561327,22.69052089871893,22.164782183687223,22.216645935900154,2.422118283425003,2.4871994425598105,2.3328950959298145,2.4825233555636035
129,COSJ100114+022340,S05,150.30988551514537,2.394467937526185,0.41446809600910917,20.714629408414837,20.461274120780224,18.8118464974409,19.19280623901809,23.48333724360583,23.088713852046347,23.33168420260666,23.973590106367457,24.307374487055117,23.942582331603106,23.256379094605407,23.695794457148637,2.3960706418561735,1.82234325818356,2.406189093957287,2.0039551913461984
130,COSJ100109+020148,S05,150.29148435720066,2.0300705091243394,0.7096729126125548,21.874853166894333,21.646054773049627,19.786463716681297,19.84496304567215,23.60257311654577,23.82679164643147,23.911881172202694,24.395017632208464,25.41015622155198,24.895146928320273,24.477576185570143,24.877149257682518,3.1885460354103334,6.281560536510526,6.680836334021814,5.982123384171987
131,COSJ100046+020424,S05,150.194840137254,2.0734398666792355,1.1002218994370956,19.05007861104518,18.727453321276442,16.457541541679404,16.677788856021607,21.845796173308273,21.91437479388832,21.507903762433642,21.932807275057193,24.590712211374836,24.703637898022123,21.798994873056373,22.333213996840627,4.121545524099552,4.539681644365151,4.835115865414613,5.96560964681179
132,COSJ100038+015132,S05,150.1589227715399,1.8589969384317337,0.41379923585520617,20.841415286056183,20.625721827921275,18.611446254332456,19.362888195864706,21.72115668865818,21.46916031839136,21.475743780866857,22.11249925724597,22.805360415064,22.584105557137566,20.959085866400034,22.171694118853427,3.2311188366961114,3.49175552045875,4.587739296794137,4.757606769354849
133,COSJ095927+022821,S05,149.8659178223363,2.472687868587385,0.7295183591013381,23.85069575470061,23.095665210624396,20.65040539122128,20.403491761521135,24.025021121334056,24.04733021659647,23.867025258168212,24.103529583613557,25.154893121399752,23.772442788697628,23.16645525651267,23.19343590690848,3.199075884544816,2.807033080482112,4.692574239232593,4.960129064329335
134,COSJ095924+020459,S05,149.85067169527878,2.0831047996594556,0.9273607104730891,20.307575689825786,19.712614955175425,17.30618162304893,17.084747017733253,22.204284095163295,21.802264284129116,21.382693843602755,21.027232096440084,24.535427581634007,24.18744572939442,22.64398836262341,21.752302517076807,4.239414442403101,5.348394797453366,6.859095774360768,6.68014640015112
135,COSJ100117+022524,S05,150.3216353250652,2.423451127621729,0.3343580377142699,21.843604667447334,21.637546792094206,19.734108421457115,20.388276278963932,22.77876618344477,22.84272935681348,22.761706439035112,23.520463298524973,24.04591686651221,23.872842880868795,23.21035106398882,23.504087221034776,2.6798707674775044,3.8991986717733758,5.072041784231281,5.615521779671216
136,COSJ100111+022230,S05,150.2975213120106,2.3750471832110533,,,,,,,,,,,,,,,,,
137,COSJ100110+020400,S05,150.29370377324292,2.0667210560413216,0.31240329979739745,21.86098951626214,21.803016107229528,19.77112543750617,20.214812495562953,23.398460702224394,23.49291536858508,24.235003698036888,inf,24.9178328875297,25.03925237050717,24.52951738454761,inf,1.7355310555030978,2.0313405871637205,3.0240633023695938,nan
138,COSJ100055+022022,S05,150.22964924353064,2.339558592968065,,,,,,,,,,,,,,,,,
139,COSJ100038+023326,S05,150.16189863468855,2.557230631852003,0.9234905578659321,,,,19.654708972221155,,,,24.148447056157977,,,,25.26389510545252,,,,6.099036083900434
140,COSJ100002+020851,S05,150.01123812918553,2.14754844770135,0.3023692504413283,22.102434654971884,21.814014812240085,19.359885102603336,19.003597754481852,23.14638947663824,22.907180381236245,23.569967742028528,23.973560452162683,24.243247674164767,23.833833763825957,23.711238156692822,23.59646045779045,2.3209974194421394,2.6190616835383294,2.4309489406085403,3.212905960243909
141,COSJ095946+022212,S05,149.94290867208755,2.37006713398169,0.195470021240175,20.773355434895976,20.220914452769446,17.770182649465355,17.710829208555715,22.200854086739607,21.845524652486493,21.49133329758509,21.197348853699648,23.15870724361071,22.585345230299502,21.27745612286383,21.203151454271286,1.5752792687348993,1.6158260927665626,2.0195908010561054,2.3035440766886643
142,COSJ095914+021358,S05,149.80976253416796,2.2328180474853063,0.46375863241460863,21.21226371445829,20.71870430848239,18.30784478810786,18.393468995386172,24.032842169097485,23.34259481710619,23.352653569746714,23.318909706900367,25.721956614058616,25.33003792632451,23.466610932224608,23.55265651861189,3.6442110591739976,2.281082424378318,4.718520048902466,3.641279552054588
143,COSJ095910+021709,S05,149.79280224880245,2.2859420306599465,0.9173917515415941,18.37119767501707,17.92976131937787,16.011596949306497,16.511413799145053,20.475503466330586,20.114248334310375,19.83699792166535,20.54096604955724,21.60853218300764,19.84444034138297,19.662239841827905,20.694877923049575,5.746184778627031,5.306579804374476,5.640447238433559,5.843194643572359
144,COSJ095857+021007,S05,149.7403374459512,2.168803049441232,0.24107800857892497,22.19830592216828,22.163443181083892,20.337292055619525,21.031100256022903,23.864513758843035,24.090032190659844,24.70080251812704,inf,24.97859745744885,24.152453172271144,24.23844795720538,inf,1.6200579246465971,1.6461290556681372,2.729291378605835,nan
145,COSJ100011+023531,S05,150.0486034901975,2.5920896157509383,2.2481978820695163,20.754239127282617,20.116048376346185,18.004572771167332,18.389995994698523,20.922443100028083,20.886330944412858,20.427742671425957,20.967698041282013,20.56093024160915,20.982759151114823,19.230331065178135,20.741210053530192,6.608010929751466,4.499861958045566,0.97049940470747,2.8724438654901214
146,COSJ100011+021301,S05,150.04970716964328,2.2171169520354943,,,,,,,,,,,,,,,,,
147,COSJ095952+020314,S05,149.97060715355943,2.0541095558913054,1.0493378020098791,21.318819369522096,20.708297420638726,18.144554937560535,18.753475746397896,23.583320692587797,23.176744772372707,23.18792317704752,23.309738885573456,25.50996884044288,24.899683789735583,23.884508248829533,23.990918244566924,2.782482812143415,4.098451377406649,4.185183607839323,3.9964797718734673
148,COSJ100128+022502,S05,150.3700520631909,2.4173080286943516,1.3310155517516986,19.015346560033002,18.838200418520998,17.422026959113833,17.914954995612646,23.187704133956295,22.36606091233819,22.82907983958028,22.869065417667116,24.481382299932186,24.051072255346803,23.478510089755922,23.304572478860912,3.8644585574438417,4.660452256538435,3.710598477006232,3.3285645440427394
149,COSJ100124+022319,S05,150.35040653264664,2.388722136629849,0.3767760106873463,19.884991195069738,19.623404446667905,17.922589050920053,18.445371415066255,21.483287965833057,21.25727373055676,21.677650066023443,21.8524555075729,23.81992411859253,22.715599852865815,22.20875983608798,20.95779402607736,1.9737838696022536,1.8867528888084906,2.026334494987371,1.9844403496055079
150,COSJ100120+015011,S05,150.33703106091392,1.8366102710134091,0.8272086366322151,22.666643368290984,22.045130802866545,19.123080928410076,19.014749199443614,23.427574264700326,22.954083970483147,23.065389834481014,22.809965445295163,24.13251897103146,24.98673157251606,23.43017910636449,23.542292823607696,4.749298888636406,4.610781484671046,5.650887995200444,4.375435392026539
151,COSJ100043+022143,S05,150.18087786818202,2.3621438125484584,0.4837724730900538,21.940851546687053,21.661736391126624,19.381536319987404,19.299352901017393,22.23277071037724,21.885638534656582,21.82183243886851,21.890292937095698,22.99243721652089,22.771862379918467,21.123603066811675,21.061172818385344,3.393015697483342,3.2638709968166193,3.5220364380860056,3.309759062314975
152,COSJ095937+021802,S05,149.90813421018527,2.300610425654792,0.5644499670587377,22.652242927841364,22.06453238150734,19.632175012631016,19.182036702928283,22.331846870547523,22.38704759252264,22.363802570203774,22.1415151226335,23.9912955626857,23.383355334138393,21.814385297351606,21.911111911966938,3.8027129386349094,3.8169672654771443,5.410732884337078,5.2201621388914
153,COSJ095910+020058,S05,149.7954717332967,2.0161431484253876,0.6192948648404536,21.935987159569237,21.52250994037669,19.181394853383253,19.147157219603336,24.97433813813527,25.09640866047813,24.31326627760527,24.565753984910234,25.526940042662257,25.08189741879218,23.091008235479865,24.43870493679833,3.07752360822621,2.8712092843642076,2.489158198044555,2.6894601806492218
154,COSJ100144+020921,S05,150.43373719189782,2.156103783871248,0.8706600649582462,20.677271523905112,20.319952609557664,18.66678742661155,19.379533976234278,inf,23.460067936715127,24.1434452202539,24.51247884402825,inf,25.39563520739305,23.89618103481732,24.400170643463884,nan,2.7381999775718926,3.2190067869880172,2.7227761462257036
155,COSJ100057+021924,S05,150.24117060492117,2.3233525997112032,0.4546446359290181,23.502114885184334,23.386394817036816,21.148903424801706,21.2088723577548,23.816924783368666,23.449300230046887,23.7829824359475,24.190771245970296,24.09120464131503,24.029117328463414,23.571468464346687,23.684502413779235,3.6387997914549954,3.0343268303926236,3.354280181112855,3.8170563134226345
156,COSJ100049+022656,S05,150.20706226384368,2.449048092997328,0.3263081871184102,21.934110293089063,20.625004512050268,17.61526637259396,17.124865326524727,22.35274401445171,21.84959621090684,21.15503767648237,20.620754955454473,23.954945761722392,23.450151432879274,21.020037177757214,20.34332339387972,1.452938972510383,1.5438073122103577,1.973596108891566,2.4321821447404144
157,COSJ100113+022534,S05,150.30623188767223,2.426242376688699,0.6001094092297096,22.46748552505158,21.798658590666697,19.48890346315661,19.137440281246143,24.039889723447487,24.344470884108084,25.059782736359555,24.952628375251802,25.125719908271577,24.007506944549988,24.924201125330185,24.929980871692802,2.939691506201651,3.39374676309908,3.700793200223341,3.9843583679071677
158,COSJ100036+015439,S05,150.15280655995787,1.9108594825897984,0.4330074878445461,22.310025888824597,22.183915363513158,20.091197240127094,20.041356735954572,23.993669945912124,23.528542729379815,23.911922010890706,23.734703391862148,24.248654339449317,23.876570596516896,24.103070681995927,23.424414564018157,4.121419579375095,4.010502363219771,4.188043009032283,3.8406973194104226
159,COSJ095951+023830,S05,149.9632368208657,2.641757353499754,0.5795941838345693,21.547101298963227,21.495247468988296,19.501109716388328,19.252706175687806,23.538772215952307,23.645094060754666,23.588705391185837,23.969741331248063,23.507699538340415,23.478096035775106,23.05624089743271,23.371448691346725,2.956719274143551,2.7412534131425166,2.7528208312393,3.0940441845516795
160,COSJ100043+022356,S04,150.18012541772725,2.398930162802135,,,,,,,,,,,,,,,,,
161,COSJ100033+022752,S04,150.1415994502907,2.464572747184465,0.9763868389227448,19.279762056443936,18.89949844847225,17.01115709190205,17.77847176281352,22.438612470216228,22.059886393231054,22.334314125481374,23.482660843291477,24.27871764732566,23.91063860724414,22.947270043547608,23.603772608392834,3.028403767660593,2.463408188482216,2.518220039258801,2.8302571021534533
162,COSJ100001+020942,S04,150.00681183128316,2.161927411205255,0.615562051703823,21.233548699226912,20.53927529962694,17.97435443192855,17.817524585099203,22.970820065119057,22.35628929174575,21.8932310156606,22.08992556521555,25.931117621568074,24.54344286971208,22.519778850428914,22.713661573167887,2.7383776167958,2.063083028945971,2.5304404375648795,2.4232694658725524
163,COSJ100015+022850,S04,150.06284250902286,2.4807027404566844,0.8222343497911166,21.502160887003587,21.009212340726997,18.107444049187457,18.33997133605663,22.956587490566477,22.583569146884823,22.729696277785955,23.283694494132845,24.63757636302205,23.131974629842063,23.650018279193578,24.081718162356097,4.961373855712484,5.039456173436234,4.569054060508927,4.412923197684896
164,COSJ100027+015014,S04,150.11360211333445,1.8374516065977715,0.4929038433598519,21.730204445564205,21.54472515194273,19.790419343664727,20.533545216723965,23.225780945593804,23.041478377327085,23.35540707527975,23.603378537416695,23.854147728097107,23.341474153546326,23.17579548710358,23.345620703373957,2.754193658900582,3.158099459259939,3.301600097322311,3.9484381973911353
165,COSJ095924+020807,S04,149.85119202855512,2.1354307320464327,0.1430587391271031,23.504508974356824,22.586337855242352,19.173210419684587,19.085582706698162,23.14575123359635,22.90120406020219,22.276888471489684,22.710827399130267,23.456477908107306,23.096127358438807,22.45877270365606,23.0285642177,1.4036233710669912,1.307974084280563,1.613333499455486,1.3132030318404122
166,COSJ095955+015522,S04,149.98029858498353,1.9229414400256128,0.372420650903606,22.221679681527643,22.0081564376491,19.658428032160028,20.248271261884312,23.84264749712096,23.694027446702634,24.471720264383226,24.62875752222288,24.155867936249265,23.969823610734096,24.2767224264065,23.858148909166946,2.233740048876338,2.246186397469661,3.2806786609593868,2.6274555309268597
167,COSJ095953+022000,S04,149.97416525170254,2.3335678113660236,1.0022851258742123,22.619279191971486,22.019533083709078,19.711107828968974,19.970051266267543,24.140992035135348,23.644568394718345,23.442875592468017,23.295538796993004,24.163973814758716,23.605124381213585,22.764155095516273,22.721116169610568,3.6402324577946867,3.000981059350405,4.936336499996881,5.113415136348821
